Brand,Age,kmDriven,Transmission,Owner,FuelType,AskPrice,AskPrice_Log
Maruti Suzuki,6,65000.0,Automatic,second,hybrid,565000,13.244582780038517
Skoda,7,64000.0,Automatic,second,petrol,875000,13.681980308196241
Maruti Suzuki,3,57510.0,Manual,first,hybrid,850000,13.652992804936396
Mercedes-Benz,3,32000.0,Automatic,first,petrol,5500000,15.520258832020865
Hyundai,13,95168.0,Manual,first,hybrid,110000,11.608244735642321
Honda,8,56171.0,Manual,second,petrol,625000,13.345508528717259
Maruti Suzuki,4,46000.0,Automatic,first,petrol,720000,13.487007879880162
BMW,2,19999.0,Automatic,first,petrol,6699999,15.717618084361195
Hyundai,5,31000.0,Manual,first,petrol,1175000,13.976779556623864
Tata,13,87000.0,Manual,second,diesel,260000,12.468440756144114
Honda,4,52000.0,Automatic,first,hybrid,1050000,13.864301674514206
Honda,18,81011.0,Automatic,second,petrol,210000,12.25486757159303
Maruti Suzuki,10,69000.0,Manual,second,petrol,275000,12.524530013005734
Hyundai,3,40000.0,Manual,first,hybrid,715000,13.480039220276565
Jaguar,8,33000.0,Automatic,second,diesel,3700000,15.123843647884687
Renault,6,107000.0,Automatic,second,diesel,590000,13.28787951079572
Maruti Suzuki,14,120000.0,Automatic,first,hybrid,150000,11.918397239722838
Volkswagen,11,52000.0,Automatic,second,petrol,329000,12.703816069256568
Bajaj,1,45000.0,Manual,first,hybrid,145000,11.884495917930655
Toyota,15,175000.0,Manual,second,diesel,635000,13.361381852676738
Maruti Suzuki,7,61210.0,Automatic,second,hybrid,460000,13.038983942375959
Hyundai,17,85000.0,Automatic,second,hybrid,70000,11.156264806643742
Maruti Suzuki,8,148000.0,Automatic,first,hybrid,300000,12.611541086966115
Mercedes-Benz,9,28000.0,Automatic,first,diesel,1625000,14.301018989130402
Renault,11,72300.0,Manual,second,diesel,370000,12.821260987319457
MG,4,64000.0,Manual,first,diesel,1450000,14.187074804051692
Chevrolet,10,72400.0,Automatic,first,diesel,475000,13.07107218827772
Tata,1,40000.0,Automatic,first,hybrid,670000,13.415034483903348
Hyundai,12,85000.0,Automatic,second,hybrid,100000,11.51293546492023
Maruti Suzuki,8,55000.0,Automatic,second,hybrid,451000,13.019224835777257
Tata,0,75.0,Automatic,first,hybrid,875000,13.681980308196241
Hyundai,4,46941.0,Automatic,second,petrol,1317000,14.090867740026573
Datsun,9,51000.0,Manual,first,petrol,190000,12.154784614286667
Maruti Suzuki,9,60000.0,Automatic,first,hybrid,550000,13.217675375388819
Hyundai,3,28000.0,Manual,first,petrol,875000,13.681980308196241
BMW,11,75000.0,Automatic,second,diesel,750000,13.527829818844937
Ford,6,89000.0,Manual,second,diesel,390000,12.873904582205107
Mahindra,8,90000.0,Automatic,first,diesel,795000,13.586098651497313
Honda,14,150000.0,Manual,second,petrol,350000,12.765691290604371
Maruti Suzuki,3,36499.0,Manual,first,petrol,365000,12.807655372286902
Hyundai,12,35.0,Automatic,second,hybrid,150000,11.918397239722838
Maruti Suzuki,8,92000.0,Automatic,second,hybrid,295000,12.59473402514672
BMW,8,77000.0,Automatic,second,diesel,3099000,14.94659035945457
Maruti Suzuki,4,32000.0,Automatic,first,petrol,675000,13.42246945133505
Ford,16,300000.0,Manual,second,diesel,135000,11.813037464800539
Honda,17,10000.0,Automatic,second,hybrid,225000,12.323860125621126
Honda,9,57000.0,Manual,first,petrol,350000,12.765691290604371
Toyota Land,11,90000.0,Automatic,second,diesel,8200000,15.919644834185693
Maruti Suzuki,6,78231.0,Manual,first,hybrid,799000,13.591117476312084
Maruti Suzuki,14,74000.0,Manual,second,hybrid,175000,12.07254696717504
Maruti Suzuki,6,74000.0,Automatic,first,petrol,355000,12.779875885354993
Jeep,5,42500.0,Manual,second,diesel,1375000,14.13396501635527
Mahindra,6,80000.0,Manual,second,diesel,850000,13.652992804936396
Maruti Suzuki,10,65000.0,Manual,second,hybrid,550000,13.217675375388819
Honda,3,15000.0,Manual,first,petrol,650000,13.384729180332174
Maruti Suzuki,6,72890.0,Automatic,first,hybrid,690000,13.444448325847754
Maruti Suzuki,8,125000.0,Automatic,first,petrol,345000,12.75130259456002
Maruti Suzuki,8,95000.0,Manual,second,hybrid,421000,12.95039048795861
Hyundai,10,86000.0,Manual,second,hybrid,175000,12.07254696717504
Honda,5,45000.0,Automatic,first,petrol,920000,13.732130035981154
Maruti Suzuki,9,83381.0,Automatic,first,petrol,490000,13.102162710901053
Honda,17,75000.0,Automatic,second,hybrid,149999,11.918390573078392
Maruti Suzuki,5,120000.0,Automatic,second,hybrid,850000,13.652992804936396
Hyundai,8,36000.0,Manual,second,petrol,495000,13.112315061750808
Maruti Suzuki,5,75000.0,Manual,first,hybrid,850000,13.652992804936396
Renault,9,98000.0,Manual,second,diesel,500000,13.122365377402328
Hyundai,13,78000.0,Manual,second,hybrid,225000,12.323860125621126
Toyota,1,20000.0,Automatic,first,hybrid,3300000,15.009433329466965
Toyota,1,14500.0,Automatic,second,hybrid,1699000,14.345550989235415
Maruti Suzuki,8,72000.0,Automatic,first,petrol,360000,12.793862088206213
Honda,14,75000.0,Manual,second,hybrid,251000,12.433212202169729
Hyundai,10,34000.0,Manual,first,petrol,550000,13.217675375388819
Jeep,5,72000.0,Automatic,second,petrol,1000000,13.815511557963774
Fiat,13,85000.0,Manual,second,diesel,255000,12.449022745701502
Toyota,6,127000.0,Automatic,first,hybrid,1550000,14.253766134056512
Toyota,6,86000.0,Manual,first,petrol,950000,13.76421831620775
Hyundai,11,7251.0,Automatic,first,hybrid,170000,12.04355959836804
Renault,6,70000.0,Manual,first,petrol,299000,12.608202196848836
Maruti Suzuki,7,300000.0,Automatic,first,hybrid,385000,12.861001210669146
Maruti Suzuki,2,27000.0,Manual,first,hybrid,1050000,13.864301674514206
Jaguar,11,68000.0,Automatic,second,diesel,1075000,13.887832149776026
Maruti Suzuki,10,95000.0,Manual,second,hybrid,299999,12.611537753638338
Tata,6,108000.0,Automatic,second,diesel,991000,13.80647082239335
Maruti Suzuki,5,62000.0,Automatic,second,hybrid,820000,13.617060838751888
Toyota,11,133000.0,Manual,second,diesel,530000,13.180634172318978
Hyundai,10,100000.0,Automatic,second,hybrid,280000,12.54254845357358
Tata,7,170000.0,Manual,first,diesel,300000,12.611541086966115
Maruti Suzuki,8,78000.0,Manual,second,petrol,590000,13.28787951079572
Toyota,15,92000.0,Automatic,second,hybrid,370000,12.821260987319457
Maruti Suzuki,13,104400.0,Automatic,second,petrol,130000,11.775297421715827
Honda,6,40000.0,Automatic,first,petrol,865000,13.670485941982712
Honda,8,93000.0,Automatic,second,hybrid,425000,12.959846800844963
Chevrolet,13,34000.0,Manual,first,hybrid,125000,11.736077016252437
Maruti Suzuki,7,70000.0,Automatic,first,hybrid,425000,12.959846800844963
Tata,6,62000.0,Automatic,first,hybrid,490000,13.102162710901053
Maruti Suzuki,3,36000.0,Manual,first,petrol,570000,13.25339339419516
Maruti Suzuki,7,54000.0,Automatic,first,diesel,395000,12.886643575525625
Maruti Suzuki,1,24853.0,Manual,first,hybrid,675000,13.42246945133505
Chevrolet,13,67240.0,Manual,second,petrol,120000,11.695255355062795
Maruti Suzuki,12,160000.0,Automatic,first,hybrid,160000,11.982935344196433
Honda,17,95000.0,Manual,second,hybrid,170000,12.04355959836804
Datsun,8,100000.0,Manual,first,hybrid,170000,12.04355959836804
Maruti Suzuki,3,18000.0,Manual,first,petrol,345000,12.75130259456002
Maruti Suzuki,4,46000.0,Automatic,second,hybrid,525000,13.171155446333852
Maruti Suzuki,6,62583.0,Manual,second,diesel,580000,13.270785106659046
Hyundai,14,45000.0,Manual,second,petrol,185000,12.128116509451258
Maruti Suzuki,9,85000.0,Manual,first,petrol,375000,12.834683971615659
Maruti Suzuki,7,34000.0,Manual,second,hybrid,395000,12.886643575525625
Maruti Suzuki,1,25000.0,Automatic,first,hybrid,1995000,14.506155109559108
Toyota,3,20000.0,Automatic,second,diesel,3025000,14.922421980025536
Maruti Suzuki,8,38000.0,Manual,first,petrol,325000,12.691583538230217
Jeep,5,40000.0,Automatic,second,diesel,1190000,13.989464705423494
Toyota,13,48500.0,Manual,second,petrol,335000,12.721888795877375
Mercedes-Benz,8,68000.0,Automatic,second,diesel,1475000,14.204169225721929
Maruti Suzuki,5,95000.0,Automatic,first,hybrid,550000,13.217675375388819
Land Rover,7,120000.0,Automatic,second,diesel,3500000,15.068273812173887
Maruti Suzuki,6,58000.0,Automatic,first,hybrid,350000,12.765691290604371
Honda,10,69700.0,Manual,second,petrol,480000,13.081543466215237
Hyundai,10,82000.0,Automatic,second,hybrid,420000,12.948012371209098
Maruti Suzuki,12,156874.0,Automatic,second,hybrid,175000,12.07254696717504
Hyundai,6,60000.0,Automatic,second,diesel,1100000,13.910821646859095
Maruti Suzuki,6,50000.0,Automatic,second,hybrid,470000,13.060490101343552
Maruti Suzuki,9,115000.0,Automatic,first,hybrid,100000,11.51293546492023
Maruti Suzuki,13,82000.0,Manual,second,petrol,310000,12.644330802262578
Renault,4,18047.0,Automatic,second,petrol,405000,12.91164481522143
Kia,3,37000.0,Automatic,first,petrol,1085000,13.897091466615258
Maruti Suzuki,1,19155.0,Manual,first,hybrid,1220000,14.014362236381235
Honda,7,54000.0,Manual,second,petrol,580000,13.270785106659046
Renault,11,73500.0,Manual,second,diesel,259000,12.464587201678082
Ssangyong,11,59000.0,Automatic,second,diesel,400003,12.89922982604012
Hyundai,7,98000.0,Manual,first,hybrid,564000,13.242811303528269
Toyota,15,75000.0,Manual,second,hybrid,235000,12.367345048436391
Renault,7,91715.0,Automatic,first,hybrid,329000,12.703816069256568
Hyundai,4,52000.0,Manual,first,hybrid,600000,13.304686600863562
Toyota,6,144000.0,Automatic,second,diesel,3150000,14.962913328262083
Maruti Suzuki,18,80000.0,Automatic,first,hybrid,58000,10.968215530759236
Maruti Suzuki,6,73000.0,Automatic,first,hybrid,320000,12.676079399771027
Hyundai,6,75000.0,Manual,second,diesel,675000,13.42246945133505
BMW,7,166666.0,Automatic,second,diesel,1666666,14.326336381730245
Maruti Suzuki,1,35000.0,Automatic,first,hybrid,950000,13.76421831620775
Mercedes-Benz,20,37800.0,Automatic,second,petrol,825000,13.623139877437296
Maruti Suzuki,16,69000.0,Manual,second,petrol,70000,11.156264806643742
Maruti Suzuki,14,67449.0,Manual,first,petrol,140000,11.849404844423074
Maruti Suzuki,10,87000.0,Manual,first,hybrid,270000,12.506180941677357
Ford,8,85000.0,Automatic,second,petrol,550000,13.217675375388819
Maruti Suzuki,5,28000.0,Manual,first,hybrid,375000,12.834683971615659
Jeep,6,39000.0,Automatic,first,petrol,1050000,13.864301674514206
Toyota,16,210000.0,Manual,second,diesel,270000,12.506180941677357
Maruti Suzuki,9,44000.0,Manual,second,hybrid,355000,12.779875885354993
Mahindra,6,80000.0,Manual,second,diesel,850000,13.652992804936396
Renault,6,94000.0,Automatic,first,petrol,350000,12.765691290604371
Hyundai,16,74000.0,Manual,second,petrol,149000,11.91170829631447
Maruti Suzuki,2,8000.0,Automatic,first,petrol,775000,13.560619598657233
Land Rover,8,96900.0,Automatic,second,diesel,2745000,14.825291997224427
Mahindra,5,55000.0,Automatic,second,diesel,1275000,14.058457520888082
Honda,7,3000.0,Manual,first,hybrid,295000,12.59473402514672
Maruti Suzuki,5,140000.0,Automatic,second,hybrid,310000,12.644330802262578
Maruti Suzuki,8,34000.0,Automatic,first,petrol,425000,12.959846800844963
Ford,9,89000.0,Automatic,second,hybrid,599000,13.303018546545275
Mahindra,15,110000.0,Manual,second,diesel,330000,12.706850963741102
Maruti Suzuki,16,89000.0,Manual,second,diesel,295000,12.59473402514672
Maruti Suzuki,1,27000.0,Automatic,first,hybrid,1670000,14.328334783195153
Maruti Suzuki,8,61980.0,Automatic,second,petrol,435000,12.983103608918753
Tata,9,121580.0,Manual,second,diesel,225000,12.323860125621126
Hyundai,2,8500.0,Automatic,first,petrol,950000,13.76421831620775
Maruti Suzuki,5,72000.0,Automatic,second,hybrid,464000,13.047641986378483
Maruti Suzuki,13,69000.0,Manual,second,hybrid,185000,12.128116509451258
Hyundai,5,57000.0,Manual,first,hybrid,520000,13.161586013632684
Hyundai,14,43000.0,Automatic,first,petrol,320000,12.676079399771027
Hyundai,11,68000.0,Manual,second,hybrid,375000,12.834683971615659
Maruti Suzuki,4,14796.0,Manual,first,petrol,475000,13.07107218827772
Maruti Suzuki,10,25.0,Automatic,second,hybrid,170000,12.04355959836804
Maruti Suzuki,11,75000.0,Automatic,first,hybrid,250000,12.429220196836383
Honda,7,74000.0,Automatic,second,petrol,765000,13.547632419997361
Maruti Suzuki,7,68000.0,Manual,second,petrol,300000,12.611541086966115
Maruti Suzuki,11,70000.0,Manual,second,diesel,490000,13.102162710901053
Hyundai,7,66000.0,Manual,second,diesel,360000,12.793862088206213
Honda,12,55000.0,Automatic,second,petrol,335000,12.721888795877375
Maruti Suzuki,8,76300.0,Manual,first,hybrid,395000,12.886643575525625
Maruti Suzuki,6,39815.0,Automatic,first,petrol,660000,13.399996629152975
Maruti Suzuki,5,300000.0,Manual,second,hybrid,200000,12.206077645517674
MG,3,30000.0,Manual,second,petrol,1450000,14.187074804051692
Ford,7,55000.0,Automatic,second,hybrid,600000,13.304686600863562
Maruti Suzuki,5,300000.0,Manual,first,petrol,290000,12.577639650232573
Audi,6,78700.0,Automatic,second,diesel,2051000,14.533838524621439
Mahindra,11,84000.0,Manual,second,diesel,450000,13.017005083966255
Honda,10,64000.0,Manual,first,petrol,510000,13.1421679654829
Maruti Suzuki,6,58000.0,Manual,first,diesel,650000,13.384729180332174
Maruti Suzuki,10,130000.0,Manual,second,hybrid,600000,13.304686600863562
Kia,2,15000.0,Automatic,first,petrol,1350000,14.115615891155079
Hyundai,7,82000.0,Automatic,first,hybrid,475000,13.07107218827772
Renault,3,17738.0,Automatic,second,petrol,435000,12.983103608918753
Maruti Suzuki,10,91000.0,Manual,second,hybrid,470000,13.060490101343552
Maruti Suzuki,12,68000.0,Manual,second,petrol,190000,12.154784614286667
Renault,4,110000.0,Automatic,first,diesel,975000,13.790193775620484
Toyota,12,89000.0,Manual,second,diesel,1050000,13.864301674514206
Honda,7,52000.0,Manual,second,petrol,435000,12.983103608918753
Hyundai,9,78000.0,Manual,second,petrol,344999,12.751299696013497
Hyundai,5,64052.0,Manual,second,hybrid,374000,12.832013750189885
Renault,6,48123.0,Automatic,second,petrol,295000,12.59473402514672
Hyundai,14,85000.0,Manual,first,petrol,145000,11.884495917930655
Maruti Suzuki,11,64231.0,Automatic,first,petrol,295000,12.59473402514672
MG,0,10269.0,Automatic,first,petrol,2475000,14.72175135802525
Mahindra,8,95000.0,Manual,second,diesel,400000,12.899222326086994
Maruti Suzuki,9,61000.0,Automatic,second,hybrid,530000,13.180634172318978
Hyundai,4,86000.0,Manual,second,hybrid,445000,13.005831808336863
Land Rover,6,20000.0,Automatic,second,diesel,2975000,14.905754933096265
Maruti Suzuki,2,40000.0,Manual,first,petrol,695000,13.451668563394815
Hyundai,14,100000.0,Automatic,first,hybrid,80000,11.289794413577894
Honda,5,110000.0,Automatic,first,diesel,695000,13.451668563394815
Hyundai,3,45000.0,Automatic,first,diesel,1725000,14.360738188157574
MG,5,17000.0,Automatic,first,petrol,1299000,14.07710606547538
Honda,14,300000.0,Manual,second,petrol,325000,12.691583538230217
Maruti Suzuki,8,74000.0,Manual,second,hybrid,280000,12.54254845357358
BMW,12,116260.0,Automatic,second,diesel,945000,13.758941264676379
Maruti Suzuki,10,80000.0,Manual,second,petrol,450000,13.017005083966255
MG,3,29000.0,Automatic,second,petrol,1611000,14.292366282891383
Honda,9,93000.0,Automatic,second,hybrid,470000,13.060490101343552
Toyota,3,38000.0,Automatic,second,diesel,3050000,14.930652476452392
Audi,9,92000.0,Automatic,second,diesel,2875000,14.871563580039615
Kia,4,25000.0,Automatic,first,petrol,1400000,14.151983508870947
Maruti Suzuki,4,300000.0,Automatic,first,hybrid,580000,13.270785106659046
Volkswagen,5,48000.0,Manual,first,petrol,555000,13.22672519452875
Tata,6,60000.0,Automatic,second,hybrid,350000,12.765691290604371
Maruti Suzuki,8,97000.0,Automatic,second,diesel,600000,13.304686600863562
Maruti Suzuki,7,130000.0,Manual,second,hybrid,340000,12.73670383776449
Hyundai,13,68000.0,Manual,second,petrol,295000,12.59473402514672
Mahindra,16,78000.0,Manual,second,diesel,220000,12.301387370778713
Mahindra,8,87000.0,Manual,second,diesel,595000,13.296318365198623
Honda,10,48000.0,Manual,first,petrol,310000,12.644330802262578
Hyundai,7,75000.0,Automatic,second,petrol,770000,13.554147092530322
Toyota,0,16000.0,Automatic,first,hybrid,3500000,15.068273812173887
Maruti Suzuki,6,39505.0,Automatic,first,petrol,650000,13.384729180332174
Hyundai,7,63000.0,Manual,second,diesel,925000,13.73755009757506
Mahindra,8,100000.0,Manual,second,diesel,1055000,13.869052272759154
Maruti Suzuki,14,32000.0,Manual,second,petrol,110000,11.608244735642321
Maruti Suzuki,11,49000.0,Manual,first,petrol,385000,12.861001210669146
Maruti Suzuki,5,88000.0,Manual,first,hybrid,450000,13.017005083966255
Hyundai,6,49001.0,Automatic,second,petrol,1125000,13.933294482509151
Maruti Suzuki,7,62000.0,Manual,second,hybrid,390000,12.873904582205107
Hyundai,6,53000.0,Manual,second,petrol,635000,13.361381852676738
Maruti Suzuki,7,71000.0,Manual,second,petrol,235000,12.367345048436391
Kia,4,37000.0,Manual,first,petrol,998000,13.813509557297108
Ford,5,18000.0,Manual,second,petrol,580000,13.270785106659046
Maruti Suzuki,5,58735.0,Automatic,first,hybrid,375000,12.834683971615659
Skoda,10,65000.0,Automatic,second,diesel,1050000,13.864301674514206
Honda,19,11800.0,Automatic,first,hybrid,99999,11.512925464970229
Volkswagen,11,89000.0,Automatic,first,diesel,475000,13.07107218827772
Volkswagen,8,44000.0,Manual,second,hybrid,400000,12.899222326086994
Honda,7,60000.0,Automatic,second,petrol,750000,13.527829818844937
Mahindra,10,150000.0,Manual,first,diesel,940000,13.753636218075409
Maruti Suzuki,6,80000.0,Automatic,first,petrol,545000,13.208542908506082
Toyota,2,20000.0,Automatic,first,diesel,3250000,14.99416586199818
Honda,14,109000.0,Automatic,second,hybrid,140000,11.849404844423074
Maruti Suzuki,8,58000.0,Manual,first,hybrid,575000,13.26212705890841
Maruti Suzuki,8,69000.0,Manual,second,diesel,690000,13.444448325847754
Maruti Suzuki,9,52000.0,Manual,second,petrol,395000,12.886643575525625
Nissan,13,64213.0,Manual,first,petrol,230000,12.345838935721968
Volkswagen,12,95000.0,Manual,second,diesel,280000,12.54254845357358
Maruti Suzuki,8,110000.0,Automatic,second,hybrid,330000,12.706850963741102
Maruti Suzuki,2,27000.0,Automatic,first,hybrid,1495000,14.217637433703022
Maruti Suzuki,7,200000.0,Automatic,first,hybrid,330000,12.706850963741102
Mercedes-Benz,7,106000.0,Automatic,second,diesel,3600000,15.096444681204078
Toyota,11,127000.0,Automatic,second,diesel,1090000,13.901689171636098
Hyundai,4,43000.0,Manual,first,hybrid,665000,13.407543823396258
Hyundai,7,89000.0,Automatic,first,diesel,699000,13.457407451830088
BMW,2,9000.0,Automatic,first,diesel,3700000,15.123843647884687
Honda,8,72000.0,Automatic,first,hybrid,390000,12.873904582205107
Skoda,11,65000.0,Automatic,second,petrol,315000,12.660331092405906
Hyundai,9,60000.0,Manual,second,hybrid,290000,12.577639650232573
Hyundai,2,23500.0,Manual,first,hybrid,799999,13.592367006650065
Mercedes-Benz,9,50000.0,Automatic,first,diesel,2250000,14.626441218624949
Kia,1,14000.0,Automatic,first,diesel,1400000,14.151983508870947
